grant_type,category_1,category_2,uncorrected_pvalues,sig_post_correction,category_1_prop,category_2_prop
#U01,Electronic health record,Infectious disease/Immunologic,[0.01574831],[False],0.13793103448275862,0.07142857142857142
#U01,Electronic health record,Injuries/trauma,[8.77244e-06],[ True],0.13793103448275862,0.0
#U01,Electronic health record,Knowledge,[0.06215245],[False],0.13793103448275862,0.08465608465608465
#U01,Electronic health record,Mental health,[1.],[False],0.13793103448275862,0.14078374455732948
#U01,Electronic health record,Model types,[0.00688766],[False],0.13793103448275862,0.061855670103092786
#U01,Electronic health record,Neurologic,[0.00029414],[False],0.13793103448275862,0.05968688845401174
#U01,Electronic health record,Other,[0.15402015],[False],0.13793103448275862,0.05660377358490566
#U01,Electronic health record,Patient safety,[0.00397479],[False],0.13793103448275862,0.06481481481481481
#U01,Electronic health record,Population specific,[2.7421287e-09],[ True],0.13793103448275862,0.0
#U01,Electronic health record,Renal,[0.0001667],[ True],0.13793103448275862,0.0
#U01,Electronic health record,Respiratory,[0.01062856],[False],0.13793103448275862,0.05789473684210526
#U01,Electronic health record,Training,[0.00111404],[False],0.13793103448275862,0.0
#U01,Endocrine,Environmental health,[0.00140485],[False],0.1390728476821192,0.031007751937984496
#U01,Endocrine,Genetics,[0.34220988],[False],0.1390728476821192,0.11137820512820513
#U01,Endocrine,Hepatic,[0.04284708],[False],0.1390728476821192,0.24489795918367346
#U01,Endocrine,Human behavior and interaction,[0.00285138],[False],0.1390728476821192,0.06650041562759768
#U01,Endocrine,Infectious disease/Immunologic,[0.0271212],[False],0.1390728476821192,0.07142857142857142
#U01,Endocrine,Injuries/trauma,[2.1964134e-05],[ True],0.1390728476821192,0.0
#U01,Endocrine,Knowledge,[0.07673103],[False],0.1390728476821192,0.08465608465608465
#U01,Endocrine,Mental health,[1.],[False],0.1390728476821192,0.14078374455732948
#U01,Endocrine,Model types,[0.01227707],[False],0.1390728476821192,0.061855670103092786
#U01,Endocrine,Neurologic,[0.00098973],[False],0.1390728476821192,0.05968688845401174
#U01,Endocrine,Other,[0.13907043],[False],0.1390728476821192,0.05660377358490566
#U01,Endocrine,Patient safety,[0.00643294],[False],0.1390728476821192,0.06481481481481481
#U01,Endocrine,Population specific,[7.22542264e-09],[ True],0.1390728476821192,0.0
#U01,Endocrine,Renal,[0.00014883],[ True],0.1390728476821192,0.0
#U01,Endocrine,Respiratory,[0.01431378],[False],0.1390728476821192,0.05789473684210526
#U01,Endocrine,Training,[0.00129149],[False],0.1390728476821192,0.0
#U01,Environmental health,Genetics,[0.00221159],[False],0.031007751937984496,0.11137820512820513
#U01,Environmental health,Hepatic,[1.93427796e-06],[ True],0.031007751937984496,0.24489795918367346
#U01,Environmental health,Human behavior and interaction,[0.12910751],[False],0.031007751937984496,0.06650041562759768
#U01,Environmental health,Infectious disease/Immunologic,[0.13002702],[False],0.031007751937984496,0.07142857142857142
#U01,Environmental health,Injuries/trauma,[0.13287482],[False],0.031007751937984496,0.0
#U01,Environmental health,Knowledge,[0.04608267],[False],0.031007751937984496,0.08465608465608465
#U01,Environmental health,Mental health,[0.00019972],[ True],0.031007751937984496,0.14078374455732948
#U01,Environmental health,Model types,[0.23947977],[False],0.031007751937984496,0.061855670103092786
#U01,Environmental health,Neurologic,[0.22652733],[False],0.031007751937984496,0.05968688845401174
#U01,Environmental health,Other,[0.41704576],[False],0.031007751937984496,0.05660377358490566
#U01,Environmental health,Patient safety,[0.19418314],[False],0.031007751937984496,0.06481481481481481
#U01,Environmental health,Population specific,[0.02214614],[False],0.031007751937984496,0.0
#U01,Environmental health,Renal,[0.29895266],[False],0.031007751937984496,0.0
#U01,Environmental health,Respiratory,[0.29706281],[False],0.031007751937984496,0.05789473684210526
#U01,Environmental health,Training,[0.31245283],[False],0.031007751937984496,0.0
#U01,Genetics,Hepatic,[0.00033789],[False],0.11137820512820513,0.24489795918367346
#U01,Genetics,Human behavior and interaction,[9.46196958e-05],[ True],0.11137820512820513,0.06650041562759768
#U01,Genetics,Infectious disease/Immunologic,[0.02847853],[False],0.11137820512820513,0.07142857142857142
#U01,Genetics,Injuries/trauma,[2.11638215e-05],[ True],0.11137820512820513,0.0
#U01,Genetics,Knowledge,[0.15142201],[False],0.11137820512820513,0.08465608465608465
#U01,Genetics,Mental health,[0.05961457],[False],0.11137820512820513,0.14078374455732948
#U01,Genetics,Model types,[0.01293589],[False],0.11137820512820513,0.061855670103092786
#U01,Genetics,Neurologic,[1.4181027e-05],[ True],0.11137820512820513,0.05968688845401174
#U01,Genetics,Other,[0.2646307],[False],0.11137820512820513,0.05660377358490566
#U01,Genetics,Patient safety,[0.0049889],[False],0.11137820512820513,0.06481481481481481
#U01,Genetics,Population specific,[5.00205327e-10],[ True],0.11137820512820513,0.0
#U01,Genetics,Renal,[0.00032224],[False],0.11137820512820513,0.0
#U01,Genetics,Respiratory,[0.02188459],[False],0.11137820512820513,0.05789473684210526
#U01,Genetics,Training,[0.00188693],[False],0.11137820512820513,0.0
#U01,Hepatic,Human behavior and interaction,[1.34275049e-07],[ True],0.24489795918367346,0.06650041562759768
#U01,Hepatic,Infectious disease/Immunologic,[9.67460767e-06],[ True],0.24489795918367346,0.07142857142857142
#U01,Hepatic,Injuries/trauma,[8.1264208e-09],[ True],0.24489795918367346,0.0
#U01,Hepatic,Knowledge,[6.11950835e-05],[ True],0.24489795918367346,0.08465608465608465
#U01,Hepatic,Mental health,[0.01065928],[False],0.24489795918367346,0.14078374455732948
#U01,Hepatic,Model types,[2.69999427e-06],[ True],0.24489795918367346,0.061855670103092786
#U01,Hepatic,Neurologic,[3.27496294e-08],[ True],0.24489795918367346,0.05968688845401174
#U01,Hepatic,Other,[0.00353713],[False],0.24489795918367346,0.05660377358490566
#U01,Hepatic,Patient safety,[1.11723288e-06],[ True],0.24489795918367346,0.06481481481481481
#U01,Hepatic,Population specific,[2.38909531e-13],[ True],0.24489795918367346,0.0
#U01,Hepatic,Renal,[4.53382344e-07],[ True],0.24489795918367346,0.0
#U01,Hepatic,Respiratory,[1.23334394e-05],[ True],0.24489795918367346,0.05789473684210526
#U01,Hepatic,Training,[4.9349993e-06],[ True],0.24489795918367346,0.0
#U01,Human behavior and interaction,Infectious disease/Immunologic,[0.71811231],[False],0.06650041562759768,0.07142857142857142
#U01,Human behavior and interaction,Injuries/trauma,[0.00201928],[False],0.06650041562759768,0.0
#U01,Human behavior and interaction,Knowledge,[0.25016957],[False],0.06650041562759768,0.08465608465608465
#U01,Human behavior and interaction,Mental health,[1.81077565e-07],[ True],0.06650041562759768,0.14078374455732948
#U01,Human behavior and interaction,Model types,[0.89507205],[False],0.06650041562759768,0.061855670103092786
#U01,Human behavior and interaction,Neurologic,[0.54166597],[False],0.06650041562759768,0.05968688845401174
#U01,Human behavior and interaction,Other,[1.],[False],0.06650041562759768,0.05660377358490566
#U01,Human behavior and interaction,Patient safety,[1.],[False],0.06650041562759768,0.06481481481481481
#U01,Human behavior and interaction,Population specific,[4.17785522e-06],[ True],0.06650041562759768,0.0
#U01,Human behavior and interaction,Renal,[0.01213977],[False],0.06650041562759768,0.0
#U01,Human behavior and interaction,Respiratory,[0.75336147],[False],0.06650041562759768,0.05789473684210526
#U01,Human behavior and interaction,Training,[0.04659957],[False],0.06650041562759768,0.0
#U01,Infectious disease/Immunologic,Injuries/trauma,[0.00226364],[False],0.07142857142857142,0.0
#U01,Infectious disease/Immunologic,Knowledge,[0.58127965],[False],0.07142857142857142,0.08465608465608465
#U01,Infectious disease/Immunologic,Mental health,[0.00102833],[False],0.07142857142857142,0.14078374455732948
#U01,Infectious disease/Immunologic,Model types,[0.75152582],[False],0.07142857142857142,0.061855670103092786
#U01,Infectious disease/Immunologic,Neurologic,[0.44409109],[False],0.07142857142857142,0.05968688845401174
#U01,Infectious disease/Immunologic,Other,[1.],[False],0.07142857142857142,0.05660377358490566
#U01,Infectious disease/Immunologic,Patient safety,[0.77534341],[False],0.07142857142857142,0.06481481481481481
#U01,Infectious disease/Immunologic,Population specific,[1.555953e-05],[ True],0.07142857142857142,0.0
#U01,Infectious disease/Immunologic,Renal,[0.01239231],[False],0.07142857142857142,0.0
#U01,Infectious disease/Immunologic,Respiratory,[0.59306339],[False],0.07142857142857142,0.05789473684210526
#U01,Infectious disease/Immunologic,Training,[0.03468584],[False],0.07142857142857142,0.0
#U01,Injuries/trauma,Knowledge,[0.00053974],[False],0.0,0.08465608465608465
#U01,Injuries/trauma,Mental health,[9.7379561e-07],[ True],0.0,0.14078374455732948
#U01,Injuries/trauma,Model types,[0.00532623],[False],0.0,0.061855670103092786
#U01,Injuries/trauma,Neurologic,[0.0046507],[False],0.0,0.05968688845401174
#U01,Injuries/trauma,Other,[0.03924584],[False],0.0,0.05660377358490566
#U01,Injuries/trauma,Patient safety,[0.00472375],[False],0.0,0.06481481481481481
#U01,Injuries/trauma,Population specific,[1.],[False],0.0,0.0
#U01,Injuries/trauma,Renal,[1.],[False],0.0,0.0
#U01,Injuries/trauma,Respiratory,[0.00986366],[False],0.0,0.05789473684210526
#U01,Injuries/trauma,Training,[1.],[False],0.0,0.0
#U01,Knowledge,Mental health,[0.00783967],[False],0.08465608465608465,0.14078374455732948
#U01,Knowledge,Model types,[0.30094761],[False],0.08465608465608465,0.061855670103092786
#U01,Knowledge,Neurologic,[0.11531613],[False],0.08465608465608465,0.05968688845401174
#U01,Knowledge,Other,[0.60108182],[False],0.08465608465608465,0.05660377358490566
#U01,Knowledge,Patient safety,[0.28600289],[False],0.08465608465608465,0.06481481481481481
#U01,Knowledge,Population specific,[1.00796065e-06],[ True],0.08465608465608465,0.0
#U01,Knowledge,Renal,[0.00504637],[False],0.08465608465608465,0.0
#U01,Knowledge,Respiratory,[0.31399165],[False],0.08465608465608465,0.05789473684210526
#U01,Knowledge,Training,[0.01356287],[False],0.08465608465608465,0.0
#U01,Mental health,Model types,[0.00030864],[False],0.14078374455732948,0.061855670103092786
#U01,Mental health,Neurologic,[2.14190386e-08],[ True],0.14078374455732948,0.05968688845401174
#U01,Mental health,Other,[0.09529111],[False],0.14078374455732948,0.05660377358490566
#U01,Mental health,Patient safety,[5.86958708e-05],[ True],0.14078374455732948,0.06481481481481481
#U01,Mental health,Population specific,[4.13372347e-12],[ True],0.14078374455732948,0.0
#U01,Mental health,Renal,[3.23203695e-05],[ True],0.14078374455732948,0.0
#U01,Mental health,Respiratory,[0.00164148],[False],0.14078374455732948,0.05789473684210526
#U01,Mental health,Training,[0.00035801],[False],0.14078374455732948,0.0
#U01,Model types,Neurologic,[0.88913105],[False],0.061855670103092786,0.05968688845401174
#U01,Model types,Other,[1.],[False],0.061855670103092786,0.05660377358490566
#U01,Model types,Patient safety,[1.],[False],0.061855670103092786,0.06481481481481481
#U01,Model types,Population specific,[8.64889084e-05],[ True],0.061855670103092786,0.0
#U01,Model types,Renal,[0.03104385],[False],0.061855670103092786,0.0
#U01,Model types,Respiratory,[1.],[False],0.061855670103092786,0.05789473684210526
#U01,Model types,Training,[0.05212623],[False],0.061855670103092786,0.0
#U01,Neurologic,Other,[1.],[False],0.05968688845401174,0.05660377358490566
#U01,Neurologic,Patient safety,[0.72013015],[False],0.05968688845401174,0.06481481481481481
#U01,Neurologic,Population specific,[2.20791021e-05],[ True],0.05968688845401174,0.0
#U01,Neurologic,Renal,[0.01800819],[False],0.05968688845401174,0.0
#U01,Neurologic,Respiratory,[1.],[False],0.05968688845401174,0.05789473684210526
#U01,Neurologic,Training,[0.07090065],[False],0.05968688845401174,0.0
#U01,Other,Patient safety,[1.],[False],0.05660377358490566,0.06481481481481481
#U01,Other,Population specific,[0.00847687],[False],0.05660377358490566,0.0
#U01,Other,Renal,[0.06702641],[False],0.05660377358490566,0.0
#U01,Other,Respiratory,[1.],[False],0.05660377358490566,0.05789473684210526
#U01,Other,Training,[0.10561053],[False],0.05660377358490566,0.0
#U01,Patient safety,Population specific,[2.92142806e-05],[ True],0.06481481481481481,0.0
#U01,Patient safety,Renal,[0.01359646],[False],0.06481481481481481,0.0
#U01,Patient safety,Respiratory,[0.85821275],[False],0.06481481481481481,0.05789473684210526
#U01,Patient safety,Training,[0.06249814],[False],0.06481481481481481,0.0
#U01,Population specific,Renal,[1.],[False],0.0,0.0
#U01,Population specific,Respiratory,[0.0002892],[False],0.0,0.05789473684210526
#U01,Population specific,Training,[1.],[False],0.0,0.0
#U01,Renal,Respiratory,[0.03717171],[False],0.0,0.05789473684210526
#U01,Renal,Training,[1.],[False],0.0,0.0
#U01,Respiratory,Training,[0.07206734],[False],0.05789473684210526,0.0
#R44,Biochemical analysis,Cancer,[0.628762],[False],0.03469387755102041,0.04212454212454213
#R44,Biochemical analysis,Cardiovascular,[0.41824903],[False],0.03469387755102041,0.05128205128205128
#R44,Biochemical analysis,Data types,[0.04705279],[False],0.03469387755102041,0.06320541760722348
#R44,Biochemical analysis,Electronic health record,[0.07636861],[False],0.03469387755102041,0.009852216748768473
#R44,Biochemical analysis,Endocrine,[0.79591083],[False],0.03469387755102041,0.026490066225165563
#R44,Biochemical analysis,Environmental health,[0.1418406],[False],0.03469387755102041,0.007751937984496124
#R44,Biochemical analysis,Genetics,[0.68002088],[False],0.03469387755102041,0.040865384615384616
#R44,Biochemical analysis,Hepatic,[0.09081223],[False],0.03469387755102041,0.0
#R44,Biochemical analysis,Human behavior and interaction,[1.],[False],0.03469387755102041,0.03408146300914381
#R44,Biochemical analysis,Infectious disease/Immunologic,[0.54692718],[False],0.03469387755102041,0.025714285714285714
#R44,Biochemical analysis,Injuries/trauma,[0.09273896],[False],0.03469387755102041,0.0
#R44,Biochemical analysis,Knowledge,[1.],[False],0.03469387755102041,0.03439153439153439
#R44,Biochemical analysis,Mental health,[0.30612593],[False],0.03469387755102041,0.047895500725689405
#R44,Biochemical analysis,Model types,[8.71470381e-05],[ True],0.03469387755102041,0.10652920962199312
#R44,Biochemical analysis,Neurologic,[0.34167333],[False],0.03469387755102041,0.04598825831702544
#R44,Biochemical analysis,Other,[0.43195685],[False],0.03469387755102041,0.05660377358490566
#R44,Biochemical analysis,Patient safety,[0.00379498],[False],0.03469387755102041,0.0787037037037037
#R44,Biochemical analysis,Population specific,[0.00130101],[False],0.03469387755102041,0.09852216748768473
#R44,Biochemical analysis,Renal,[0.50821008],[False],0.03469387755102041,0.05263157894736842
#R44,Biochemical analysis,Respiratory,[1.],[False],0.03469387755102041,0.031578947368421054
#R44,Biochemical analysis,Training,[0.00016684],[ True],0.03469387755102041,0.1724137931034483
#R44,Cancer,Cardiovascular,[0.62157546],[False],0.04212454212454213,0.05128205128205128
#R44,Cancer,Data types,[0.14943182],[False],0.04212454212454213,0.06320541760722348
#R44,Cancer,Electronic health record,[0.03647104],[False],0.04212454212454213,0.009852216748768473
#R44,Cancer,Endocrine,[0.480044],[False],0.04212454212454213,0.026490066225165563
#R44,Cancer,Environmental health,[0.06387536],[False],0.04212454212454213,0.007751937984496124
#R44,Cancer,Genetics,[0.89778103],[False],0.04212454212454213,0.040865384615384616
#R44,Cancer,Hepatic,[0.03564334],[False],0.04212454212454213,0.0
#R44,Cancer,Human behavior and interaction,[0.41153333],[False],0.04212454212454213,0.03408146300914381
#R44,Cancer,Infectious disease/Immunologic,[0.2679609],[False],0.04212454212454213,0.025714285714285714
#R44,Cancer,Injuries/trauma,[0.03592976],[False],0.04212454212454213,0.0
#R44,Cancer,Knowledge,[0.60708809],[False],0.04212454212454213,0.03439153439153439
#R44,Cancer,Mental health,[0.68084727],[False],0.04212454212454213,0.047895500725689405
#R44,Cancer,Model types,[0.00055535],[False],0.04212454212454213,0.10652920962199312
#R44,Cancer,Neurologic,[0.79799416],[False],0.04212454212454213,0.04598825831702544
#R44,Cancer,Other,[0.49417233],[False],0.04212454212454213,0.05660377358490566
#R44,Cancer,Patient safety,[0.01897205],[False],0.04212454212454213,0.0787037037037037
#R44,Cancer,Population specific,[0.00708077],[False],0.04212454212454213,0.09852216748768473
#R44,Cancer,Renal,[0.55970712],[False],0.04212454212454213,0.05263157894736842
#R44,Cancer,Respiratory,[0.66634066],[False],0.04212454212454213,0.031578947368421054
#R44,Cancer,Training,[0.00049738],[False],0.04212454212454213,0.1724137931034483
#R44,Cardiovascular,Data types,[0.82782779],[False],0.05128205128205128,0.06320541760722348
#R44,Cardiovascular,Electronic health record,[0.05490106],[False],0.05128205128205128,0.009852216748768473
#R44,Cardiovascular,Endocrine,[0.34042508],[False],0.05128205128205128,0.026490066225165563
#R44,Cardiovascular,Environmental health,[0.05572086],[False],0.05128205128205128,0.007751937984496124
#R44,Cardiovascular,Genetics,[0.62540178],[False],0.05128205128205128,0.040865384615384616
#R44,Cardiovascular,Hepatic,[0.03269351],[False],0.05128205128205128,0.0
#R44,Cardiovascular,Human behavior and interaction,[0.29952205],[False],0.05128205128205128,0.03408146300914381
#R44,Cardiovascular,Infectious disease/Immunologic,[0.22212136],[False],0.05128205128205128,0.025714285714285714
#R44,Cardiovascular,Injuries/trauma,[0.03159971],[False],0.05128205128205128,0.0
#R44,Cardiovascular,Knowledge,[0.41254256],[False],0.05128205128205128,0.03439153439153439
#R44,Cardiovascular,Mental health,[0.81708549],[False],0.05128205128205128,0.047895500725689405
#R44,Cardiovascular,Model types,[0.08792468],[False],0.05128205128205128,0.10652920962199312
#R44,Cardiovascular,Neurologic,[0.81558746],[False],0.05128205128205128,0.04598825831702544
#R44,Cardiovascular,Other,[1.],[False],0.05128205128205128,0.05660377358490566
#R44,Cardiovascular,Patient safety,[0.42242582],[False],0.05128205128205128,0.0787037037037037
#R44,Cardiovascular,Population specific,[0.20139916],[False],0.05128205128205128,0.09852216748768473
#R44,Cardiovascular,Renal,[1.],[False],0.05128205128205128,0.05263157894736842
#R44,Cardiovascular,Respiratory,[0.38357495],[False],0.05128205128205128,0.031578947368421054
#R44,Cardiovascular,Training,[0.01255494],[False],0.05128205128205128,0.1724137931034483
#R44,Data types,Electronic health record,[0.00193904],[False],0.06320541760722348,0.009852216748768473
#R44,Data types,Endocrine,[0.09644615],[False],0.06320541760722348,0.026490066225165563
#R44,Data types,Environmental health,[0.01014743],[False],0.06320541760722348,0.007751937984496124
#R44,Data types,Genetics,[0.06592774],[False],0.06320541760722348,0.040865384615384616
#R44,Data types,Hepatic,[0.00472375],[False],0.06320541760722348,0.0
#R44,Data types,Human behavior and interaction,[0.01212448],[False],0.06320541760722348,0.03408146300914381
#R44,Data types,Infectious disease/Immunologic,[0.01658493],[False],0.06320541760722348,0.025714285714285714
#R44,Data types,Injuries/trauma,[0.00467314],[False],0.06320541760722348,0.0
#R44,Data types,Knowledge,[0.07610199],[False],0.06320541760722348,0.03439153439153439
#R44,Data types,Mental health,[0.28213696],[False],0.06320541760722348,0.047895500725689405
#R44,Data types,Model types,[0.03790865],[False],0.06320541760722348,0.10652920962199312
#R44,Data types,Neurologic,[0.19631089],[False],0.06320541760722348,0.04598825831702544
#R44,Data types,Other,[1.],[False],0.06320541760722348,0.05660377358490566
#R44,Data types,Patient safety,[0.4295796],[False],0.06320541760722348,0.0787037037037037
#R44,Data types,Population specific,[0.14471755],[False],0.06320541760722348,0.09852216748768473
#R44,Data types,Renal,[1.],[False],0.06320541760722348,0.05263157894736842
#R44,Data types,Respiratory,[0.12504158],[False],0.06320541760722348,0.031578947368421054
#R44,Data types,Training,[0.00702359],[False],0.06320541760722348,0.1724137931034483
#R44,Electronic health record,Endocrine,[0.40804099],[False],0.009852216748768473,0.026490066225165563
#R44,Electronic health record,Environmental health,[1.],[False],0.009852216748768473,0.007751937984496124
#R44,Electronic health record,Genetics,[0.02527912],[False],0.009852216748768473,0.040865384615384616
#R44,Electronic health record,Hepatic,[1.],[False],0.009852216748768473,0.0
#R44,Electronic health record,Human behavior and interaction,[0.07546877],[False],0.009852216748768473,0.03408146300914381
#R44,Electronic health record,Infectious disease/Immunologic,[0.34321667],[False],0.009852216748768473,0.025714285714285714
#R44,Electronic health record,Injuries/trauma,[1.],[False],0.009852216748768473,0.0
#R44,Electronic health record,Knowledge,[0.09962101],[False],0.009852216748768473,0.03439153439153439
#R44,Electronic health record,Mental health,[0.01220686],[False],0.009852216748768473,0.047895500725689405
#R44,Electronic health record,Model types,[5.02176501e-06],[ True],0.009852216748768473,0.10652920962199312
#R44,Electronic health record,Neurologic,[0.01652063],[False],0.009852216748768473,0.04598825831702544
#R44,Electronic health record,Other,[0.06159412],[False],0.009852216748768473,0.05660377358490566
#R44,Electronic health record,Patient safety,[0.00015729],[ True],0.009852216748768473,0.0787037037037037
#R44,Electronic health record,Population specific,[8.10216564e-05],[ True],0.009852216748768473,0.09852216748768473
#R44,Electronic health record,Renal,[0.04878418],[False],0.009852216748768473,0.05263157894736842
#R44,Electronic health record,Respiratory,[0.16289275],[False],0.009852216748768473,0.031578947368421054
#R44,Electronic health record,Training,[6.92078414e-06],[ True],0.009852216748768473,0.1724137931034483
#R44,Endocrine,Environmental health,[0.37829969],[False],0.026490066225165563,0.007751937984496124
#R44,Endocrine,Genetics,[0.50862916],[False],0.026490066225165563,0.040865384615384616
#R44,Endocrine,Hepatic,[0.15622206],[False],0.026490066225165563,0.0
#R44,Endocrine,Human behavior and interaction,[0.81078216],[False],0.026490066225165563,0.03408146300914381
#R44,Endocrine,Infectious disease/Immunologic,[1.],[False],0.026490066225165563,0.025714285714285714
#R44,Endocrine,Injuries/trauma,[0.15174033],[False],0.026490066225165563,0.0
#R44,Endocrine,Knowledge,[0.78876763],[False],0.026490066225165563,0.03439153439153439
#R44,Endocrine,Mental health,[0.37877061],[False],0.026490066225165563,0.047895500725689405
#R44,Endocrine,Model types,[0.00255254],[False],0.026490066225165563,0.10652920962199312
#R44,Endocrine,Neurologic,[0.39079311],[False],0.026490066225165563,0.04598825831702544
#R44,Endocrine,Other,[0.37914171],[False],0.026490066225165563,0.05660377358490566
#R44,Endocrine,Patient safety,[0.02221639],[False],0.026490066225165563,0.0787037037037037
#R44,Endocrine,Population specific,[0.00916995],[False],0.026490066225165563,0.09852216748768473
#R44,Endocrine,Renal,[0.44642545],[False],0.026490066225165563,0.05263157894736842
#R44,Endocrine,Respiratory,[1.],[False],0.026490066225165563,0.031578947368421054
#R44,Endocrine,Training,[0.00054911],[False],0.026490066225165563,0.1724137931034483
#R44,Environmental health,Genetics,[0.08330379],[False],0.007751937984496124,0.040865384615384616
#R44,Environmental health,Hepatic,[1.],[False],0.007751937984496124,0.0
#R44,Environmental health,Human behavior and interaction,[0.11649458],[False],0.007751937984496124,0.03408146300914381
#R44,Environmental health,Infectious disease/Immunologic,[0.30076463],[False],0.007751937984496124,0.025714285714285714
#R44,Environmental health,Injuries/trauma,[1.],[False],0.007751937984496124,0.0
#R44,Environmental health,Knowledge,[0.13125167],[False],0.007751937984496124,0.03439153439153439
#R44,Environmental health,Mental health,[0.03057158],[False],0.007751937984496124,0.047895500725689405
#R44,Environmental health,Model types,[0.00010066],[ True],0.007751937984496124,0.10652920962199312
#R44,Environmental health,Neurologic,[0.03502548],[False],0.007751937984496124,0.04598825831702544
#R44,Environmental health,Other,[0.07495322],[False],0.007751937984496124,0.05660377358490566
#R44,Environmental health,Patient safety,[0.0014795],[False],0.007751937984496124,0.0787037037037037
#R44,Environmental health,Population specific,[0.00039827],[False],0.007751937984496124,0.09852216748768473
#R44,Environmental health,Renal,[0.06405029],[False],0.007751937984496124,0.05263157894736842
#R44,Environmental health,Respiratory,[0.2481873],[False],0.007751937984496124,0.031578947368421054
#R44,Environmental health,Training,[3.83379559e-05],[ True],0.007751937984496124,0.1724137931034483
#R44,Genetics,Hepatic,[0.04708488],[False],0.040865384615384616,0.0
#R44,Genetics,Human behavior and interaction,[0.39657926],[False],0.040865384615384616,0.03408146300914381
#R44,Genetics,Infectious disease/Immunologic,[0.20675405],[False],0.040865384615384616,0.025714285714285714
#R44,Genetics,Injuries/trauma,[0.02852707],[False],0.040865384615384616,0.0
#R44,Genetics,Knowledge,[0.65220596],[False],0.040865384615384616,0.03439153439153439
#R44,Genetics,Mental health,[0.48542041],[False],0.040865384615384616,0.047895500725689405
#R44,Genetics,Model types,[3.40435239e-05],[ True],0.040865384615384616,0.10652920962199312
#R44,Genetics,Neurologic,[0.60406336],[False],0.040865384615384616,0.04598825831702544
#R44,Genetics,Other,[0.48010018],[False],0.040865384615384616,0.05660377358490566
#R44,Genetics,Patient safety,[0.00316577],[False],0.040865384615384616,0.0787037037037037
#R44,Genetics,Population specific,[0.00124637],[False],0.040865384615384616,0.09852216748768473
#R44,Genetics,Renal,[0.55182287],[False],0.040865384615384616,0.05263157894736842
#R44,Genetics,Respiratory,[0.69043899],[False],0.040865384615384616,0.031578947368421054
#R44,Genetics,Training,[0.00020984],[ True],0.040865384615384616,0.1724137931034483
#R44,Hepatic,Human behavior and interaction,[0.06798153],[False],0.0,0.03408146300914381
#R44,Hepatic,Infectious disease/Immunologic,[0.21623677],[False],0.0,0.025714285714285714
#R44,Hepatic,Injuries/trauma,[1.],[False],0.0,0.0
#R44,Hepatic,Knowledge,[0.08010429],[False],0.0,0.03439153439153439
#R44,Hepatic,Mental health,[0.02603008],[False],0.0,0.047895500725689405
#R44,Hepatic,Model types,[0.00012872],[ True],0.0,0.10652920962199312
#R44,Hepatic,Neurologic,[0.02928569],[False],0.0,0.04598825831702544
#R44,Hepatic,Other,[0.04164807],[False],0.0,0.05660377358490566
#R44,Hepatic,Patient safety,[0.00106357],[False],0.0,0.0787037037037037
#R44,Hepatic,Population specific,[0.0003457],[False],0.0,0.09852216748768473
#R44,Hepatic,Renal,[0.03477839],[False],0.0,0.05263157894736842
#R44,Hepatic,Respiratory,[0.09878135],[False],0.0,0.031578947368421054
#R44,Hepatic,Training,[2.97794888e-05],[ True],0.0,0.1724137931034483
#R44,Human behavior and interaction,Infectious disease/Immunologic,[0.49575457],[False],0.03408146300914381,0.025714285714285714
#R44,Human behavior and interaction,Injuries/trauma,[0.06880424],[False],0.03408146300914381,0.0
#R44,Human behavior and interaction,Knowledge,[1.],[False],0.03408146300914381,0.03439153439153439
#R44,Human behavior and interaction,Mental health,[0.14061622],[False],0.03408146300914381,0.047895500725689405
#R44,Human behavior and interaction,Model types,[2.32187982e-06],[ True],0.03408146300914381,0.10652920962199312
#R44,Human behavior and interaction,Neurologic,[0.15723985],[False],0.03408146300914381,0.04598825831702544
#R44,Human behavior and interaction,Other,[0.42777648],[False],0.03408146300914381,0.05660377358490566
#R44,Human behavior and interaction,Patient safety,[0.00039423],[False],0.03408146300914381,0.0787037037037037
#R44,Human behavior and interaction,Population specific,[0.00022356],[False],0.03408146300914381,0.09852216748768473
#R44,Human behavior and interaction,Renal,[0.33667402],[False],0.03408146300914381,0.05263157894736842
#R44,Human behavior and interaction,Respiratory,[1.],[False],0.03408146300914381,0.031578947368421054
#R44,Human behavior and interaction,Training,[5.6846847e-05],[ True],0.03408146300914381,0.1724137931034483
#R44,Infectious disease/Immunologic,Injuries/trauma,[0.21814174],[False],0.025714285714285714,0.0
#R44,Infectious disease/Immunologic,Knowledge,[0.52404644],[False],0.025714285714285714,0.03439153439153439
#R44,Infectious disease/Immunologic,Mental health,[0.09659628],[False],0.025714285714285714,0.047895500725689405
#R44,Infectious disease/Immunologic,Model types,[2.61032515e-05],[ True],0.025714285714285714,0.10652920962199312
#R44,Infectious disease/Immunologic,Neurologic,[0.11713776],[False],0.025714285714285714,0.04598825831702544
#R44,Infectious disease/Immunologic,Other,[0.20028756],[False],0.025714285714285714,0.05660377358490566
#R44,Infectious disease/Immunologic,Patient safety,[0.00134793],[False],0.025714285714285714,0.0787037037037037
#R44,Infectious disease/Immunologic,Population specific,[0.00049779],[False],0.025714285714285714,0.09852216748768473
#R44,Infectious disease/Immunologic,Renal,[0.26118455],[False],0.025714285714285714,0.05263157894736842
